UserIDRe,ItemIDRe,Rating
14191,11641,1.0
14191,11763,1.0
14191,11865,1.0
14191,11895,1.0
14191,12165,1.0
14191,12339,1.0
14192,466,1.0
14192,2435,1.0
14192,5391,1.0
14192,5409,1.0
14192,8098,1.0
14192,9470,1.0
14192,9683,1.0
14192,9822,1.0
14192,10482,1.0
14192,11060,1.0
14192,11681,1.0
14193,57,1.0
14193,1090,1.0
14193,5403,1.0
14193,5524,1.0
14193,5544,1.0
14193,6150,1.0
14193,8552,1.0
14193,11319,1.0
14193,11366,1.0
14194,114,1.0
14194,547,1.0
14194,798,1.0
14194,1980,1.0
14194,2151,1.0
14194,2676,1.0
14194,2709,1.0
14194,3164,1.0
14194,3168,1.0
14194,3993,1.0
14194,5091,1.0
14194,7065,1.0
14194,7202,1.0
14194,7481,1.0
14194,8025,1.0
14194,8027,1.0
14194,8256,1.0
14194,8735,1.0
14194,8738,1.0
14194,8776,1.0
14194,8812,1.0
14194,9540,1.0
14194,11249,1.0
14194,11312,1.0
14194,12031,1.0
14194,12257,1.0
14194,12343,1.0
14194,12473,1.0
14194,12480,1.0
14195,130,1.0
14195,1290,1.0
14195,1386,1.0
14195,1457,1.0
14195,1466,1.0
14195,2805,1.0
14195,3864,1.0
14195,4996,1.0
14196,1669,1.0
14196,2594,1.0
14196,4971,1.0
14196,5941,1.0
14196,7219,1.0
14196,8049,1.0
14196,8180,1.0
14196,8443,1.0
14196,8456,1.0
14196,8827,1.0
14197,554,1.0
14197,683,1.0
14197,766,1.0
14197,2790,1.0
14197,6964,1.0
14197,7244,1.0
14197,9168,1.0
14197,9564,1.0
14197,10783,1.0
14197,10847,1.0
14197,11289,1.0
14197,12332,1.0
14198,1575,1.0
14198,3832,1.0
14198,4377,1.0
14198,5304,1.0
14198,5334,1.0
14198,7734,1.0
14198,10422,1.0
14198,11623,1.0
14199,1394,1.0
14199,1550,1.0
14199,1970,1.0
14199,3911,1.0
14199,4372,1.0
14199,5652,1.0
14199,6097,1.0
14199,6342,1.0
14199,6581,1.0
14199,7112,1.0
14199,7273,1.0
14199,8802,1.0
14199,8958,1.0
14199,9057,1.0
14199,9718,1.0
14199,10351,1.0
14199,10447,1.0
14199,10832,1.0
14199,11586,1.0
14199,11637,1.0
14199,12179,1.0
14199,12392,1.0
14199,12410,1.0
14199,12461,1.0
14200,402,1.0
14200,469,1.0
14200,622,1.0
14200,662,1.0
14200,2076,1.0
14200,2080,1.0
14200,2173,1.0
14200,4216,1.0
14200,5099,1.0
14200,8555,1.0
14200,11746,1.0
14201,1084,1.0
14201,2937,1.0
14201,3037,1.0
14201,5430,1.0
14201,5699,1.0
14201,6973,1.0
14201,7100,1.0
14201,7793,1.0
14201,9032,1.0
14201,10502,1.0
14201,10632,1.0
14201,11528,1.0
14201,11929,1.0
14201,11953,1.0
14201,12191,1.0
14201,12463,1.0
14202,1059,1.0
14202,1379,1.0
14202,1515,1.0
14202,2700,1.0
14202,2846,1.0
14202,3024,1.0
14202,4103,1.0
14202,4422,1.0
14202,4784,1.0
14202,4836,1.0
14202,5345,1.0
14202,9985,1.0
14203,803,1.0
14203,854,1.0
14203,7680,1.0
14203,8521,1.0
14203,9373,1.0
14203,10282,1.0
14203,10467,1.0
14203,11367,1.0
14203,12300,1.0
14204,7460,1.0
14204,9965,1.0
14204,10225,1.0
14204,10264,1.0
14204,10346,1.0
14204,10347,1.0
14204,10467,1.0
14204,11765,1.0
14204,12111,1.0
14204,12151,1.0
14205,6386,1.0
14205,7258,1.0
14205,7267,1.0
14205,7297,1.0
14205,7443,1.0
14205,8831,1.0
14205,8896,1.0
14205,9559,1.0
14205,11134,1.0
14206,216,1.0
14206,236,1.0
14206,255,1.0
14206,259,1.0
14206,829,1.0
14206,1195,1.0
14206,1253,1.0
14206,1726,1.0
14206,1811,1.0
14206,1839,1.0
14206,2242,1.0
14206,2341,1.0
14206,2419,1.0
14206,2740,1.0
14206,2765,1.0
14206,2883,1.0
14206,3016,1.0
14206,3242,1.0
14206,3566,1.0
14206,3901,1.0
14206,3980,1.0
14206,3985,1.0
14206,4317,1.0
14206,4465,1.0
14206,5772,1.0
14206,7223,1.0
14206,7255,1.0
14207,35,1.0
14207,171,1.0
14207,3367,1.0
14207,5399,1.0
14207,5641,1.0
14207,8498,1.0
14207,8787,1.0
14207,8934,1.0
14207,9034,1.0
14207,9473,1.0
14207,9583,1.0
14207,9723,1.0
14207,9854,1.0
14207,9868,1.0
14207,9937,1.0
14207,9954,1.0
14207,10009,1.0
14207,10040,1.0
14207,10080,1.0
14207,10163,1.0
14207,10250,1.0
14207,10284,1.0
14207,10459,1.0
14207,10492,1.0
14207,10534,1.0
14207,10619,1.0
14207,10758,1.0
14207,10986,1.0
14207,11054,1.0
14207,11198,1.0
14207,11228,1.0
14207,11260,1.0
14207,11284,1.0
14207,11297,1.0
14207,11342,1.0
14207,11404,1.0
14207,11413,1.0
14207,11431,1.0
14207,11471,1.0
14207,11487,1.0
14207,11507,1.0
14207,11518,1.0
14207,11546,1.0
14207,11555,1.0
14207,11653,1.0
14207,11660,1.0
14207,11747,1.0
14207,11769,1.0
14207,11797,1.0
14207,11812,1.0
14207,11844,1.0
14207,11862,1.0
14207,11866,1.0
14207,12009,1.0
14207,12010,1.0
14207,12021,1.0
14207,12082,1.0
14207,12129,1.0
14207,12180,1.0
14208,248,1.0
14208,339,1.0
14208,462,1.0
14208,808,1.0
14208,816,1.0
14208,1229,1.0
14208,1667,1.0
14208,1693,1.0
14208,2089,1.0
14208,2674,1.0
14208,3254,1.0
14208,3270,1.0
14208,3669,1.0
14208,4813,1.0
14208,5180,1.0
14208,5254,1.0
14208,5839,1.0
14208,6141,1.0
14208,7037,1.0
14208,8189,1.0
14208,9629,1.0
14208,10334,1.0
14208,11535,1.0
14208,12155,1.0
14209,738,1.0
14209,851,1.0
14209,1195,1.0
14209,1927,1.0
14209,1973,1.0
14209,2531,1.0
14209,4357,1.0
14209,7234,1.0
14209,7794,1.0
14209,8668,1.0
14209,9051,1.0
14209,9630,1.0
14209,9850,1.0
14209,9870,1.0
14209,10206,1.0
14210,15,1.0
14210,570,1.0
14210,2893,1.0
14210,2980,1.0
14210,5463,1.0
14210,6080,1.0
14210,7623,1.0
14210,10802,1.0
14210,12458,1.0
14211,9328,1.0
14211,9975,1.0
14211,9998,1.0
14211,10095,1.0
14211,10173,1.0
14211,10310,1.0
14211,10683,1.0
14211,10856,1.0
14212,727,1.0
14212,7487,1.0
14212,8918,1.0
14212,9366,1.0
14212,10128,1.0
14212,10138,1.0
14212,10232,1.0
14212,11561,1.0
14213,292,1.0
14213,472,1.0
14213,2222,1.0
14213,2241,1.0
14213,2389,1.0
14213,2397,1.0
14213,2469,1.0
14213,2890,1.0
14213,3485,1.0
14213,5013,1.0
14213,8537,1.0
14213,10966,1.0
14214,390,1.0
14214,398,1.0
14214,412,1.0
14214,414,1.0
14214,457,1.0
14214,1855,1.0
14214,2016,1.0
14214,2072,1.0
14214,7003,1.0
14214,7939,1.0
14214,8534,1.0
14214,9674,1.0
14215,60,1.0
14215,2951,1.0
14215,3714,1.0
14215,4184,1.0
14215,4685,1.0
14215,5281,1.0
14215,5428,1.0
14215,6056,1.0
14216,742,1.0
14216,910,1.0
14216,6627,1.0
14216,7451,1.0
14216,7794,1.0
14216,7936,1.0
14216,8037,1.0
14216,8154,1.0
14216,8854,1.0
14216,8857,1.0
14216,8898,1.0
14216,9001,1.0
14216,9051,1.0
14217,260,1.0
14217,1158,1.0
14217,1212,1.0
14217,1872,1.0
14217,3404,1.0
14217,3438,1.0
14217,3446,1.0
14217,5388,1.0
14217,8828,1.0
14217,9705,1.0
14217,11065,1.0
14217,11213,1.0
14217,11671,1.0
14218,400,1.0
14218,534,1.0
14218,1229,1.0
14218,1575,1.0
14218,1744,1.0
14218,1958,1.0
14218,2143,1.0
14218,2154,1.0
14218,2202,1.0
14218,5306,1.0
14218,5432,1.0
14218,5505,1.0
14218,5548,1.0
14218,6158,1.0
14218,7396,1.0
14219,612,1.0
14219,619,1.0
14219,1056,1.0
14219,1158,1.0
14219,7233,1.0
14219,7688,1.0
14219,8629,1.0
14219,9166,1.0
14219,9482,1.0
14219,10344,1.0
14220,2018,1.0
14220,2030,1.0
14220,2153,1.0
14220,3756,1.0
14220,5928,1.0
14220,8862,1.0
14220,9960,1.0
14220,10203,1.0
14221,896,1.0
14221,912,1.0
14221,3931,1.0
14221,4798,1.0
14221,6621,1.0
14221,9298,1.0
14221,9519,1.0
14221,12087,1.0
14222,526,1.0
14222,1660,1.0
14222,2812,1.0
14222,7053,1.0
14222,7071,1.0
14222,8037,1.0
14222,8267,1.0
14222,8939,1.0
14223,0,1.0
14223,1256,1.0
14223,5821,1.0
14223,5993,1.0
14223,6979,1.0
14223,9290,1.0
14223,9416,1.0
14223,9555,1.0
14223,10645,1.0
14223,12160,1.0
14223,12209,1.0
14224,389,1.0
14224,396,1.0
14224,469,1.0
14224,946,1.0
14224,1018,1.0
14224,1060,1.0
14224,2410,1.0
14224,3602,1.0
14224,3613,1.0
14224,5013,1.0
14224,9259,1.0
14224,9376,1.0
14225,567,1.0
14225,677,1.0
14225,802,1.0
14225,3144,1.0
14225,5445,1.0
14225,5601,1.0
14225,9882,1.0
14225,12091,1.0
14226,1116,1.0
14226,1644,1.0
14226,2087,1.0
14226,3745,1.0
14226,4043,1.0
14226,5267,1.0
14226,5811,1.0
14226,7811,1.0
14226,10065,1.0
14226,11561,1.0
14227,396,1.0
14227,411,1.0
14227,469,1.0
14227,480,1.0
14227,575,1.0
14227,1602,1.0
14227,2270,1.0
14227,2382,1.0
14227,3482,1.0
14228,6815,1.0
14228,6885,1.0
14228,6897,1.0
14228,6902,1.0
14228,6928,1.0
14228,6955,1.0
14228,7069,1.0
14228,7088,1.0
14228,7109,1.0
14228,7139,1.0
14228,7178,1.0
14228,7285,1.0
14228,7322,1.0
14228,7350,1.0
14228,7406,1.0
14228,7491,1.0
14228,7541,1.0
14228,7626,1.0
14228,7820,1.0
14229,947,1.0
14229,1226,1.0
14229,1229,1.0
14229,1518,1.0
14229,1531,1.0
14229,1547,1.0
14229,4070,1.0
14229,6276,1.0
14229,6277,1.0
14229,6370,1.0
14229,7697,1.0
14229,9039,1.0
14230,4225,1.0
14230,10834,1.0
14230,10898,1.0
14230,11429,1.0
14230,11463,1.0
14230,11722,1.0
14230,11900,1.0
14230,12044,1.0
14230,12117,1.0
14231,1286,1.0
14231,2018,1.0
14231,2074,1.0
14231,2126,1.0
14231,2184,1.0
14231,2204,1.0
14231,2354,1.0
14231,4343,1.0
14232,834,1.0
14232,1115,1.0
14232,2737,1.0
14232,2903,1.0
14232,4179,1.0
14232,4307,1.0
14232,4854,1.0
14232,6545,1.0
14232,8777,1.0
14232,9263,1.0
14232,11574,1.0
14232,11986,1.0
14232,12161,1.0
14233,2260,1.0
14233,3043,1.0
14233,3153,1.0
14233,6055,1.0
14233,6954,1.0
14233,7463,1.0
14233,8559,1.0
14233,11328,1.0
14233,11812,1.0
14233,12125,1.0
14234,1605,1.0
14234,3900,1.0
14234,8332,1.0
14234,8443,1.0
14234,9679,1.0
14234,9749,1.0
14234,10345,1.0
14234,10469,1.0
14234,11811,1.0
14235,52,1.0
14235,2458,1.0
14235,2515,1.0
14235,2774,1.0
14235,2780,1.0
14235,2789,1.0
14235,2790,1.0
14235,2802,1.0
14235,2806,1.0
14235,2826,1.0
14235,2836,1.0
14235,2854,1.0
14235,2887,1.0
14235,2944,1.0
14235,3489,1.0
14235,3728,1.0
14235,3796,1.0
14235,3804,1.0
14235,3828,1.0
14235,4030,1.0
14235,5494,1.0
14235,5499,1.0
14235,6614,1.0
14235,6620,1.0
14235,6723,1.0
14235,6752,1.0
14235,6754,1.0
14235,6944,1.0
14235,7460,1.0
14235,7942,1.0
14235,8211,1.0
14235,8232,1.0
14235,9366,1.0
14235,10737,1.0
14236,21,1.0
14236,798,1.0
14236,810,1.0
14236,847,1.0
14236,6268,1.0
14236,10322,1.0
14236,10597,1.0
14236,12000,1.0
14237,808,1.0
14237,2241,1.0
14237,2291,1.0
14237,2469,1.0
14237,9224,1.0
14237,9850,1.0
14237,9965,1.0
14237,10041,1.0
14237,10225,1.0
14237,10435,1.0
14237,10520,1.0
14237,11925,1.0
14238,108,1.0
14238,3231,1.0
14238,3525,1.0
14238,4292,1.0
14238,4718,1.0
14238,5825,1.0
14238,6601,1.0
14238,9943,1.0
14239,3562,1.0
14239,3898,1.0
14239,5450,1.0
14239,5638,1.0
14239,6235,1.0
14239,9370,1.0
14239,9720,1.0
14239,10042,1.0
14240,6348,1.0
14240,7116,1.0
14240,8480,1.0
14240,9531,1.0
14240,10139,1.0
14240,10204,1.0
14240,10743,1.0
14240,11586,1.0
14241,8536,1.0
14241,10148,1.0
14241,10561,1.0
14241,10911,1.0
14241,11431,1.0
14241,11787,1.0
14241,11897,1.0
14241,12179,1.0
14241,12203,1.0
14241,12410,1.0
14241,12433,1.0
14241,12443,1.0
14241,12451,1.0
14242,264,1.0
14242,299,1.0
14242,302,1.0
14242,4063,1.0
14242,5412,1.0
14242,7626,1.0
14242,10485,1.0
14242,10739,1.0
14243,831,1.0
14243,932,1.0
14243,969,1.0
14243,986,1.0
14243,1613,1.0
14243,1697,1.0
14243,2027,1.0
14243,2193,1.0
14243,6306,1.0
14243,7572,1.0
14243,8743,1.0
14243,10040,1.0
14243,10941,1.0
14243,11404,1.0
14243,11413,1.0
14244,479,1.0
14244,619,1.0
14244,910,1.0
14244,1405,1.0
14244,2186,1.0
14244,2226,1.0
14244,2820,1.0
14244,8519,1.0
14244,8615,1.0
14244,9825,1.0
14244,11753,1.0
14244,12112,1.0
14245,1158,1.0
14245,5160,1.0
14245,6033,1.0
14245,6072,1.0
14245,6522,1.0
14245,6524,1.0
14245,9134,1.0
14245,11017,1.0
14246,102,1.0
14246,104,1.0
14246,3291,1.0
14246,3293,1.0
14246,3412,1.0
14246,3426,1.0
14246,3427,1.0
14246,3431,1.0
14246,3677,1.0
14246,3767,1.0
14247,4439,1.0
14247,6405,1.0
14247,7556,1.0
14247,9156,1.0
14247,9413,1.0
14247,9833,1.0
14247,10039,1.0
14247,10150,1.0
14247,10161,1.0
14247,10293,1.0
14247,12067,1.0
14248,2591,1.0
14248,5970,1.0
14248,6535,1.0
14248,8600,1.0
14248,8813,1.0
14248,9087,1.0
14248,9275,1.0
14248,9720,1.0
14248,9860,1.0
14248,11417,1.0
14249,1050,1.0
14249,3215,1.0
14249,5274,1.0
14249,5969,1.0
14249,6238,1.0
14249,8430,1.0
14249,9639,1.0
14249,12214,1.0
14250,3304,1.0
14250,4377,1.0
14250,5388,1.0
14250,6471,1.0
14250,8813,1.0
14250,9119,1.0
14250,9842,1.0
14250,10950,1.0
14250,11742,1.0
14251,315,1.0
14251,410,1.0
14251,1201,1.0
14251,1706,1.0
14251,2008,1.0
14251,2074,1.0
14251,3519,1.0
14251,3537,1.0
14251,4058,1.0
14251,5054,1.0
14251,6388,1.0
14251,6558,1.0
14252,2021,1.0
14252,2084,1.0
14252,3183,1.0
14252,6740,1.0
14252,8817,1.0
14252,8987,1.0
14252,9380,1.0
14252,10147,1.0
14252,10460,1.0
14252,11686,1.0
14252,12405,1.0
14253,2006,1.0
14253,7635,1.0
14253,9728,1.0
14253,10498,1.0
14253,10801,1.0
14253,10986,1.0
14253,11072,1.0
14253,12075,1.0
14253,12190,1.0
14253,12346,1.0
14254,2436,1.0
14254,3422,1.0
14254,4730,1.0
14254,5228,1.0
14254,6820,1.0
14254,7430,1.0
14254,7484,1.0
14254,11958,1.0
14255,2376,1.0
14255,2806,1.0
14255,2844,1.0
14255,4994,1.0
14255,5329,1.0
14255,5593,1.0
14255,6141,1.0
14255,6644,1.0
14255,6731,1.0
14255,7056,1.0
14255,7084,1.0
14255,7301,1.0
14255,7602,1.0
14255,8571,1.0
14255,9549,1.0
14255,12173,1.0
14256,2426,1.0
14256,2449,1.0
14256,2563,1.0
14256,3063,1.0
14256,7181,1.0
14256,9503,1.0
14256,9840,1.0
14256,10302,1.0
14256,10400,1.0
14256,10875,1.0
14256,10968,1.0
14256,11002,1.0
14256,11118,1.0
14256,11297,1.0
14256,11362,1.0
14257,1056,1.0
14257,1177,1.0
14257,1381,1.0
14257,1473,1.0
14257,1698,1.0
14257,4396,1.0
14257,4879,1.0
14257,5021,1.0
14257,5153,1.0
14257,5535,1.0
14257,5718,1.0
14257,6310,1.0
14257,6424,1.0
14257,6440,1.0
14257,6818,1.0
14257,7550,1.0
14257,7626,1.0
14257,7688,1.0
14257,7970,1.0
14257,8216,1.0
14257,8465,1.0
14257,8615,1.0
14257,8918,1.0
14257,9016,1.0
14257,9193,1.0
14257,9222,1.0
14257,10862,1.0
14257,11429,1.0
14257,11852,1.0
14257,12255,1.0
14257,12274,1.0
14257,12415,1.0
14257,12420,1.0
14258,1121,1.0
14258,1251,1.0
14258,1801,1.0
14258,1827,1.0
14258,2750,1.0
14258,2772,1.0
14258,2834,1.0
14258,3076,1.0
14258,4504,1.0
14258,5822,1.0
14258,6457,1.0
14258,6542,1.0
14258,7029,1.0
14258,7334,1.0
14258,7348,1.0
14258,7377,1.0
14258,7712,1.0
14258,7991,1.0
14258,9977,1.0
14258,10400,1.0
14258,10517,1.0
14258,10984,1.0
14258,11431,1.0
14258,11439,1.0
14258,11844,1.0
14259,462,1.0
14259,1512,1.0
14259,1675,1.0
14259,2160,1.0
14259,2452,1.0
14259,2456,1.0
14259,4377,1.0
14259,4608,1.0
14259,5657,1.0
14259,6099,1.0
14259,6812,1.0
14260,44,1.0
14260,1039,1.0
14260,1705,1.0
14260,2712,1.0
14260,2915,1.0
14260,3237,1.0
14260,3238,1.0
14260,3737,1.0
14260,4685,1.0
14260,4800,1.0
14260,5075,1.0
14260,5242,1.0
14260,5870,1.0
14260,6521,1.0
14260,6661,1.0
14260,7827,1.0
14260,8727,1.0
14260,9639,1.0
14260,11454,1.0
14260,11886,1.0
14260,11915,1.0
14261,130,1.0
14261,403,1.0
14261,1408,1.0
14261,1813,1.0
14261,2003,1.0
14261,2244,1.0
14261,2830,1.0
14261,2867,1.0
14261,3876,1.0
14261,3917,1.0
14261,4629,1.0
14261,5220,1.0
14261,5223,1.0
14261,6033,1.0
14261,6951,1.0
14261,7006,1.0
14261,7126,1.0
14261,7197,1.0
14261,7247,1.0
14261,7403,1.0
14261,7784,1.0
14261,7829,1.0
14261,7939,1.0
14261,7946,1.0
14261,7996,1.0
14261,8146,1.0
14261,8267,1.0
14261,8377,1.0
14261,8379,1.0
14261,8443,1.0
14261,8559,1.0
14261,9001,1.0
14261,9654,1.0
14261,10206,1.0
14261,10217,1.0
14261,10230,1.0
14261,10373,1.0
14261,10491,1.0
14261,10647,1.0
14261,10903,1.0
14261,11073,1.0
14261,11282,1.0
14261,11468,1.0
14261,11549,1.0
14261,12013,1.0
14261,12070,1.0
14262,1316,1.0
14262,1991,1.0
14262,2279,1.0
14262,2340,1.0
14262,2382,1.0
14262,2476,1.0
14262,2872,1.0
14262,4619,1.0
14262,5079,1.0
14262,5650,1.0
14262,5773,1.0
14262,5916,1.0
14262,6213,1.0
14262,8036,1.0
14262,8969,1.0
14262,9819,1.0
14263,6990,1.0
14263,7233,1.0
14263,8054,1.0
14263,9318,1.0
14263,10252,1.0
14263,10262,1.0
14263,10454,1.0
14263,10560,1.0
14263,10968,1.0
14264,6713,1.0
14264,7732,1.0
14264,9519,1.0
14264,9801,1.0
14264,9874,1.0
14264,10025,1.0
14264,10049,1.0
14264,10750,1.0
14264,10791,1.0
14264,10809,1.0
14264,11248,1.0
14264,11290,1.0
14264,11781,1.0
14264,11872,1.0
14265,956,1.0
14265,1091,1.0
14265,1229,1.0
14265,2647,1.0
14265,3044,1.0
14265,3897,1.0
14265,4754,1.0
14265,5288,1.0
14265,6395,1.0
14265,7308,1.0
14265,11864,1.0
14266,619,1.0
14266,4139,1.0
14266,4830,1.0
14266,4875,1.0
14266,6099,1.0
14266,6476,1.0
14266,8099,1.0
14266,10515,1.0
14266,10931,1.0
14266,10961,1.0
14266,11365,1.0
14266,11780,1.0
14267,2160,1.0
14267,2396,1.0
14267,2408,1.0
14267,3686,1.0
14267,4414,1.0
14267,4871,1.0
14267,4996,1.0
14267,5097,1.0
14267,5715,1.0
14267,9774,1.0
14267,11362,1.0
14267,12389,1.0
14268,3113,1.0
14268,4019,1.0
14268,4571,1.0
14268,5873,1.0
14268,6000,1.0
14268,9352,1.0
14268,9681,1.0
14268,10803,1.0
14268,11026,1.0
14268,11111,1.0
14268,11116,1.0
14269,1369,1.0
14269,1646,1.0
14269,2079,1.0
14269,2602,1.0
14269,2674,1.0
14269,2797,1.0
14269,3669,1.0
14269,5610,1.0
14270,52,1.0
14270,473,1.0
14270,2098,1.0
14270,2854,1.0
14270,3046,1.0
14270,3370,1.0
14270,7569,1.0
14270,7826,1.0
14270,8037,1.0
14270,8211,1.0
14270,8298,1.0
14271,3154,1.0
14271,5394,1.0
14271,5439,1.0
14271,8734,1.0
14271,10473,1.0
14271,10556,1.0
14271,10596,1.0
14271,10829,1.0
14271,11252,1.0
14271,11824,1.0
14271,11842,1.0
14272,7,1.0
14272,412,1.0
14272,2016,1.0
14272,2094,1.0
14272,3915,1.0
14272,4505,1.0
14272,7328,1.0
14272,7771,1.0
14272,8315,1.0
14272,10420,1.0
14272,12186,1.0
14273,7427,1.0
14273,8100,1.0
14273,8408,1.0
14273,8752,1.0
14273,9964,1.0
14273,10025,1.0
14273,10859,1.0
14273,11139,1.0
14273,11781,1.0
14274,315,1.0
14274,1504,1.0
14274,3044,1.0
14274,3715,1.0
14274,4118,1.0
14274,4329,1.0
14274,4738,1.0
14274,4742,1.0
14274,4754,1.0
14274,4955,1.0
14274,5416,1.0
14274,5464,1.0
14274,5517,1.0
14274,5648,1.0
14274,6156,1.0
14274,6376,1.0
14274,6379,1.0
14274,6457,1.0
14274,6822,1.0
14274,6839,1.0
14274,8813,1.0
14274,9098,1.0
14274,9971,1.0
14274,10829,1.0
14274,10946,1.0
14274,11217,1.0
14274,11297,1.0
14275,832,1.0
14275,838,1.0
14275,2702,1.0
14275,2805,1.0
14275,4533,1.0
14275,4691,1.0
14275,6160,1.0
14275,6340,1.0
14275,12200,1.0
14276,171,1.0
14276,931,1.0
14276,986,1.0
14276,1131,1.0
14276,1290,1.0
14276,2981,1.0
14276,3262,1.0
14276,3592,1.0
14276,3674,1.0
14276,5078,1.0
14276,6380,1.0
14276,7026,1.0
14276,7802,1.0
14276,7925,1.0
14276,7929,1.0
14276,8938,1.0
14276,10349,1.0
14276,10608,1.0
14276,11158,1.0
14276,11690,1.0
14276,12091,1.0
14277,6823,1.0
14277,8684,1.0
14277,8806,1.0
14277,8895,1.0
14277,9008,1.0
14277,9022,1.0
14277,9051,1.0
14277,9402,1.0
14277,9805,1.0
14277,9863,1.0
14278,4001,1.0
14278,5079,1.0
14278,5704,1.0
14278,7083,1.0
14278,7360,1.0
14278,8680,1.0
14278,9463,1.0
14278,9796,1.0
14278,10313,1.0
14278,11291,1.0
14278,11846,1.0
14279,805,1.0
14279,3461,1.0
14279,3466,1.0
14279,3897,1.0
14279,4689,1.0
14279,6009,1.0
14279,6766,1.0
14279,8551,1.0
14279,10174,1.0
14280,8,1.0
14280,23,1.0
14280,965,1.0
14280,1435,1.0
14280,1507,1.0
14280,1682,1.0
14280,1686,1.0
14280,2674,1.0
14280,3522,1.0
14280,3669,1.0
14280,3828,1.0
14280,5192,1.0
14280,7210,1.0
14280,7308,1.0
14281,86,1.0
14281,888,1.0
14281,1003,1.0
14281,1124,1.0
14281,1247,1.0
14281,1282,1.0
14281,2696,1.0
14281,2809,1.0
14281,3200,1.0
14281,5742,1.0
14281,7364,1.0
14282,6010,1.0
14282,7663,1.0
14282,8122,1.0
14282,9581,1.0
14282,9820,1.0
14282,9975,1.0
14282,10182,1.0
14282,10184,1.0
14282,10260,1.0
14282,10414,1.0
14282,10416,1.0
14282,10573,1.0
14282,10722,1.0
14282,10764,1.0
14282,10846,1.0
14282,11084,1.0
14282,11232,1.0
14282,11252,1.0
14282,11260,1.0
14282,11288,1.0
14282,11422,1.0
14282,11454,1.0
14282,12026,1.0
14282,12038,1.0
14282,12090,1.0
14282,12240,1.0
14282,12419,1.0
14282,12427,1.0
14282,12445,1.0
14283,1829,1.0
14283,1859,1.0
14283,5743,1.0
14283,6186,1.0
14283,8943,1.0
14283,10049,1.0
14283,10737,1.0
14283,10925,1.0
14284,211,1.0
14284,890,1.0
14284,3028,1.0
14284,3045,1.0
14284,3241,1.0
14284,4089,1.0
14284,4323,1.0
14284,7545,1.0
14285,619,1.0
14285,678,1.0
14285,1282,1.0
14285,2134,1.0
14285,2138,1.0
14285,4505,1.0
14285,5097,1.0
14285,6964,1.0
14285,7285,1.0
14285,8549,1.0
14285,8727,1.0
14285,10968,1.0
14285,11286,1.0
14286,883,1.0
14286,2188,1.0
14286,5227,1.0
14286,7068,1.0
14286,7112,1.0
14286,8228,1.0
14286,8603,1.0
14286,8904,1.0
14286,8927,1.0
14286,9075,1.0
14286,9906,1.0
14286,12311,1.0
14287,3652,1.0
14287,3809,1.0
14287,8407,1.0
14287,10223,1.0
14287,10815,1.0
14287,10818,1.0
14287,11255,1.0
14287,11866,1.0
14287,12457,1.0
14288,1910,1.0
14288,3603,1.0
14288,3970,1.0
14288,4918,1.0
14288,5385,1.0
14288,6278,1.0
14288,6289,1.0
14288,6869,1.0
14288,6950,1.0
14288,11994,1.0
14289,158,1.0
14289,4293,1.0
14289,4985,1.0
14289,6544,1.0
14289,10482,1.0
14289,10666,1.0
14289,11208,1.0
14289,12418,1.0
14290,449,1.0
14290,494,1.0
14290,978,1.0
14290,2894,1.0
14290,2902,1.0
14290,2911,1.0
14290,2931,1.0
14290,6030,1.0
14290,8179,1.0
14290,10956,1.0
14291,1739,1.0
14291,2331,1.0
14291,2347,1.0
14291,3368,1.0
14291,6634,1.0
14291,10230,1.0
14291,12061,1.0
14291,12162,1.0
14291,12291,1.0
14292,96,1.0
14292,99,1.0
14292,6108,1.0
14292,8537,1.0
14292,9591,1.0
14292,10179,1.0
14292,10581,1.0
14292,10870,1.0
14292,11011,1.0
14292,11070,1.0
14292,11599,1.0
14292,12293,1.0
14293,32,1.0
14293,570,1.0
14293,741,1.0
14293,1399,1.0
14293,2026,1.0
14293,2527,1.0
14293,2854,1.0
14293,3980,1.0
14293,4098,1.0
14293,5394,1.0
14293,6614,1.0
14293,7392,1.0
14293,8734,1.0
14293,8814,1.0
14293,10158,1.0
14293,10250,1.0
14293,12095,1.0
14294,372,1.0
14294,588,1.0
14294,1604,1.0
14294,1622,1.0
14294,1640,1.0
14294,3697,1.0
14294,4197,1.0
14294,9176,1.0
14294,9194,1.0
14295,5015,1.0
14295,7201,1.0
14295,11142,1.0
14295,11175,1.0
14295,11422,1.0
14295,11454,1.0
14295,11463,1.0
14295,11650,1.0
14296,49,1.0
14296,108,1.0
14296,1056,1.0
14296,1531,1.0
14296,3947,1.0
14296,5072,1.0
14296,7688,1.0
14296,8271,1.0
14297,200,1.0
14297,666,1.0
14297,3423,1.0
14297,8208,1.0
14297,9838,1.0
14297,9927,1.0
14297,10138,1.0
14297,10817,1.0
14298,2162,1.0
14298,2380,1.0
14298,2698,1.0
14298,2956,1.0
14298,4140,1.0
14298,5913,1.0
14298,7504,1.0
14298,9240,1.0
14299,48,1.0
14299,122,1.0
14299,179,1.0
14299,255,1.0
14299,989,1.0
14299,1056,1.0
14299,1336,1.0
14299,2430,1.0
14299,2931,1.0
14299,2967,1.0
14299,4165,1.0
14299,5072,1.0
14299,5161,1.0
14299,5180,1.0
14299,6328,1.0
14299,6502,1.0
14299,7688,1.0
